DIAMD_NO,STOCK_NO,PARENT_ITEM_NO_ALT,BOUNCE_USE_ITEM,FULL_TITLE,MAIN_DESC,VARIANT_DESC,SERIES_CODE,ISSUE_NO,ISSUE_SEQ_NO,VOLUME_TAG,MAX_ISSUE,PRICE,PUBLISHER,UPC_NO,SHORT_ISBN_NO,EAN_NO,CARDS_PER_PACK,PACK_PER_BOX,BOX_PER_CASE,DISCOUNT_CODE,INCREMENT,PRNT_DATE,FOC_VENDOR,SHIP_DATE,SRP,CATEGORY,GENRE,BRAND_CODE,MATURE,ADULT,OA,CAUT1,CAUT2,CAUT3,RESOL,NOTE_PRICE,ORDER_FORM_NOTES,PAGE,WRITER,ARTIST,COVER_ARTIST,COLORIST,ALLIANCE_SKU,FOC_DATE,OFFERED_DATE,NUMBER_OF_PAGES,UNIT_WEIGHT,UNIT_LENGTH,UNIT_WIDTH,UNIT_HEIGHT,CASE_WEIGHT,CASE_LENGTH,CASE_WIDTH,CASE_HEIGHT
NOV201449,STL170343,,,MAGICAL HISTORY TOUR GN VOL 02 GREAT WALL OF CHINA (C: 0-1-0,MAGICAL HISTORY TOUR GN,GREAT WALL OF CHINA,144386,2,0,VOL,,6.99,PAPERCUTZ, ,1545806349,978154580634050699,0,0,0,F,5,12/4/2020,N,1/27/2021,6.99,3,ED,YR,N,N,N,0,1,0,N,N,,290,"Erre, Fabrice","Savoia, Sylvain",,, ,12/4/2020,,48,0,0,0,0,0,0,0,0
NOV201450,STL170336,,,SISTERS GN VOL 07 LUCKY BRAT (C: 0-1-0),SISTERS GN,LUCKY BRAT,136259,7,0,VOL,,9.99,PAPERCUTZ, ,1545806314,978154580631950999,0,0,0,F,5,12/4/2020,N,1/20/2021,9.99,3,KI,YR,N,N,N,0,1,0,N,N,,290,"Cazenove, Christophe","Maury, William",,, ,12/4/2020,,96,0,0,0,0,0,0,0,0
NOV201451,STL170337,,,SISTERS HC VOL 07 LUCKY BRAT (C: 0-1-0),SISTERS HC,LUCKY BRAT,136260,7,0,VOL,,14.99,PAPERCUTZ, ,1545806306,978154580630251499,0,0,0,F,5,12/4/2020,N,1/20/2021,14.99,3,KI,YR,N,N,N,0,1,0,N,N,,290,"Cazenove, Christophe","Maury, William",,, ,12/4/2020,,96,0,0,0,0,0,0,0,0
NOV201452,STL006186,APR161862,,SISTERS GN VOL 01 LIKE FAMILY,SISTERS GN,LIKE FAMILY,136259,1,0,VOL,,9.99,PAPERCUTZ, ,1629914932,978162991493050999,0,0,50,F,10,10/8/2020,N,12/9/2020,9.99,3,KI,YR,N,N,Y,0,0,0,N,N,,290,"Cazenove,","Maury, William","Maury, William",, ,,,96,0.56,8.8,6.4,0.3,29.24,14.5,10.5,7.9
NOV201453,STL006189,APR161863,,SISTERS HC VOL 01 LIKE FAMILY,SISTERS HC,LIKE FAMILY,136260,1,0,VOL,,14.99,PAPERCUTZ, ,1629914703,978162991470151499,0,0,7,F,7,12/4/2020,N,12/16/2020,14.99,3,KI,YR,N,N,Y,0,0,0,N,N,,290,"Cazenove,","Maury, William","Maury, William",, ,,,96,0.61,9.1,6.6,0.5,6.5,14.3,11.7,10.8
NOV201454,STL022676,SEP161857,,SISTERS GN VOL 02 OUR WAY,SISTERS GN,OUR WAY,136259,2,0,VOL,,9.99,PAPERCUTZ, ,1629915955,978162991595150999,0,0,34,F,10,12/4/2020,N,12/9/2020,9.99,3,KI,YR,N,N,Y,0,0,0,N,N,,290,"Cazenove,","Maury, William","Maury, William",, ,,,96,0.95,8.9,6.3,0.4,33.02,14.2,10,8.8
NOV201455,STL022704,SEP161858,,SISTERS HC VOL 02 OUR WAY,SISTERS HC,OUR WAY,136260,2,0,VOL,,14.99,PAPERCUTZ, ,1629915947,978162991594451499,0,0,0,F,10,12/4/2020,N,12/16/2020,14.99,3,KI,YR,N,N,Y,0,0,0,N,N,,290,"Cazenove,","Maury, William","Maury, William",, ,,,96,0.94,9.2,6.6,0.5,0,0,0,0
NOV201456,STL048389,MAY171746,,SISTERS GN VOL 03 HONESTLY I LOVE MY SISTER,SISTERS GN,HONESTLY I LOVE MY SISTER,136259,3,0,VOL,,9.99,PAPERCUTZ, ,1629916455,978162991645350999,0,0,11,F,10,10/8/2020,N,12/9/2020,9.99,3,KI,YR,N,N,Y,0,0,0,N,N,,290,"Cazenove,","Maury, William","Maury, William",, ,,,96,0.58,8.9,6.4,0.3,7.01,14.3,10.8,7.2
NOV201457,STL048388,MAY171747,,SISTERS HC VOL 03 HONESTLY I LOVE MY SISTER,SISTERS HC,HONESTLY I LOVE MY SISTER,136260,3,0,VOL,,14.99,PAPERCUTZ, ,1629916463,978162991646051499,0,0,15,F,10,12/4/2020,N,12/16/2020,14.99,3,KI,YR,N,N,Y,0,0,0,N,N,,290,"Cazenove,","Maury, William","Maury, William",, ,,,96,0.75,9,6.6,0.5,13.51,14.5,11.7,10.8
NOV201458,STL058678,AUG171897,,SISTERS GN VOL 04 SELFIE AWARENESS,SISTERS GN,SELFIE AWARENESS,136259,4,0,VOL,,9.99,PAPERCUTZ, ,1629917990,978162991799350999,0,0,54,F,10,10/8/2020,N,12/9/2020,9.99,3,KI,YR,N,N,Y,0,0,0,N,N,,290,"Murray, Will","Cazenove, Christophe","Cazenove, Christophe",, ,,,96,0.68,8.9,6.5,0.6,39.21,13.7,10.1,10.1
